Customer ID,1st Order Profit,Subsequent Order Profit,Subsequent Orders Count,Number of times visted,Total value of all promotions,Total Promotion Profit
1018,6,19,3,4,4,22
1019,14,5,1,2,4,15
1020,3,91,9,10,25,70
1021,18,146,16,17,6,159
1022,7,0,0,1,3,4
1023,5,39,3,4,0,44
1024,3,21,8,9,0,25
1025,24,0,0,1,0,24
1026,12,43,10,11,0,54
1027,14,0,0,1,3,11
1028,10,108,12,13,11,106
1029,14,138,13,14,0,152
1030,8,11,3,4,7,11
1031,9,30,3,4,0,39
1032,5,34,4,5,9,30
1033,8,23,2,3,6,25
1034,14,86,9,10,12,88
1035,16,15,1,2,0,30
1036,12,115,17,18,47,79
1038,3,28,7,8,16,16
1039,2,17,3,4,0,19
1040,13,46,6,7,26,33
1041,16,14,1,2,0,31
1042,7,4,1,2,2,9
1043,6,42,4,5,8,40
1044,1,44,4,5,0,46
1045,7,0,0,1,1,6
1046,13,16,1,2,0,29
1047,1,0,0,1,0,1
1048,4,85,14,15,47,42
1049,6,82,10,11,29,58
1050,16,19,2,3,9,26
1051,1,102,8,9,10,94
1052,1,51,7,8,0,52
1053,15,0,0,1,2,12
1054,8,174,13,14,25,157
1055,2,61,6,7,22,41
1056,10,18,1,2,6,22
1057,4,0,0,1,1,4
1058,6,18,1,2,4,20
1059,2,8,2,3,0,11
1060,16,85,8,9,2,99
1061,19,51,4,5,20,50
1062,12,18,2,3,14,16
1064,5,29,5,6,21,14
1065,12,104,9,10,0,116
1066,11,23,6,7,0,34
1067,2,0,0,1,0,2
1068,13,294,20,21,30,277
1069,16,45,3,4,0,61
1070,12,0,0,1,3,8
1071,7,0,0,1,0,7
1072,3,0,0,1,0,2
1073,7,0,0,1,2,5
1074,10,0,0,1,3,7
1075,9,0,0,1,1,8
1076,8,0,0,1,0,8
1077,16,0,0,1,4,12
1078,18,0,0,1,4,14
1079,7,0,0,1,0,7
1080,10,26,4,5,0,35
1081,5,11,4,5,5,12
1082,7,26,2,3,2,31
1083,2,50,3,4,7,45
1084,8,41,7,8,14,35
1085,8,0,0,1,1,7
1086,7,34,5,6,11,30
1087,7,0,0,1,0,7
1088,7,37,6,7,0,45
1089,11,30,3,4,2,39
1090,12,28,3,4,0,40
1091,4,104,13,14,0,109
1092,13,0,0,1,3,11
1093,4,60,4,5,14,49
1094,2,41,3,4,2,41
1095,4,272,14,15,26,251
1096,9,52,7,8,0,61
1097,8,0,0,1,2,6
1098,9,127,12,13,0,135
1099,10,0,0,1,3,7
1100,17,0,0,1,0,17
1101,12,23,2,3,8,27
1102,5,11,2,3,5,11
1103,5,0,0,1,3,2
1104,29,0,0,1,6,22
1105,7,0,0,1,1,6
1106,12,11,2,3,3,19
1107,11,0,0,1,0,11
1108,6,108,10,11,33,81
1109,17,61,9,10,16,62
1110,4,0,0,1,1,2
1111,4,17,1,2,2,19
1112,10,14,2,3,5,18
1113,2,87,7,8,0,89
1114,4,56,7,8,0,60
1115,11,68,6,7,7,72
1116,4,31,3,4,0,35
1117,8,0,0,1,5,3
1118,17,5,1,2,0,22
1119,13,90,6,7,15,88
1120,15,120,10,11,0,135
1121,3,54,9,10,0,57
1122,12,83,6,7,35,60
1123,11,5,1,2,3,14
1125,6,19,14,15,0,25
1126,5,16,1,2,5,17
1127,9,0,0,1,6,3
1128,6,0,0,1,0,6
1129,18,85,6,7,26,77
1130,9,11,2,3,0,20
1131,4,73,8,9,7,70
1132,26,0,0,1,0,26
1133,18,6,1,2,0,24
1134,2,0,0,1,0,2
1135,9,31,4,5,0,40
1136,12,91,9,10,5,98
1137,2,0,0,1,0,2
1138,2,43,6,7,11,34
1139,2,93,6,7,23,71
1140,4,65,9,10,0,70
1141,12,117,7,8,2,128
1142,4,20,3,4,0,24
1143,10,118,12,13,0,128
1144,2,0,0,1,0,2
1145,4,48,6,7,0,52
1146,13,0,0,1,0,13
1147,10,0,0,1,3,8
1149,15,0,0,1,1,14
1150,11,0,0,1,0,11
1151,11,52,12,13,16,47
1152,2,28,5,6,0,30
1153,8,19,2,3,0,27
1154,5,11,2,3,7,9
1155,7,29,7,8,11,26
1156,14,86,6,7,27,72
1157,14,0,0,1,0,14
1158,17,86,16,17,10,93
1159,12,19,5,6,8,23
1160,8,82,12,13,28,62
1161,10,67,12,13,0,78
1162,12,0,0,1,3,9
1163,2,9,2,3,2,8
1164,2,61,7,8,4,58
1165,3,0,0,1,1,2
1166,2,51,9,10,16,38
1167,9,0,0,1,6,3
1168,7,0,0,1,2,5
1169,5,31,6,7,12,24
1170,5,0,0,1,1,5
1171,13,0,0,1,0,13
1172,17,0,0,1,0,17
1173,14,0,0,1,1,13
1175,1,0,0,1,0,1
1176,3,0,0,1,0,3
1177,16,0,0,1,0,16
1178,7,0,0,1,5,2
1179,11,0,0,1,1,10
1180,17,0,0,1,3,14
1181,15,82,10,11,8,90
1182,3,42,7,8,19,27
1183,17,0,0,1,3,14
1184,7,86,6,7,26,67
1185,24,12,3,4,13,22
1186,2,35,8,9,0,37
1187,3,0,0,1,1,3
1188,2,65,7,8,10,57
1189,6,7,1,2,0,13
1190,7,109,10,11,0,115
1191,3,74,13,14,19,59
1192,17,77,10,11,9,85
1193,1,83,12,13,14,71
1194,5,15,6,7,3,17
1195,7,59,5,6,0,66
1196,2,0,0,1,1,1
1197,2,0,0,1,0,1
1198,2,7,1,2,1,9
1199,2,56,6,7,3,56
1200,2,16,4,5,2,15
1201,14,0,0,1,4,10
1202,13,0,0,1,2,12
1203,1,10,1,2,2,10
1204,5,79,6,7,0,85
1205,19,15,2,3,0,34
1206,27,0,0,1,0,27
1207,6,0,0,1,1,5
1208,13,0,0,1,0,13
1209,5,81,9,10,52,34
1210,10,48,6,7,0,58
1211,25,49,4,5,14,60
1212,2,53,3,4,5,50
1213,4,38,4,5,13,29
1214,5,23,8,9,6,23
1215,5,0,0,1,0,5
1216,3,55,4,5,16,42
1217,7,0,0,1,2,5
1218,13,265,19,20,72,205
1219,3,16,2,3,14,6
1220,3,26,6,7,0,29
1221,13,0,0,1,0,13
1222,7,13,2,3,1,18
1223,14,113,10,11,0,127
1224,6,0,0,1,0,6
1225,9,40,6,7,4,45
1226,7,143,14,15,24,126
1227,17,0,0,1,9,9
1228,4,43,6,7,11,36
1229,14,0,0,1,3,11
1230,9,72,6,7,5,76
1231,23,0,0,1,1,22
1232,11,23,5,6,16,18
1233,4,12,2,3,3,13
1234,12,95,8,9,29,78
1236,7,10,2,3,10,8
1237,20,0,0,1,7,14
1238,6,226,16,17,0,232
1239,14,6,1,2,0,20
1240,16,0,0,1,5,11
1241,10,9,2,3,0,19
1242,2,82,12,13,32,52
1243,5,0,0,1,3,2
1244,17,44,4,5,0,60
1245,8,0,0,1,0,8
1246,24,85,6,7,0,108
1247,13,0,0,1,4,9
1248,5,67,4,5,0,72
1249,8,0,0,1,4,4
1250,8,13,1,2,5,16
1251,2,0,0,1,0,2
1252,10,54,8,9,8,56
1253,11,56,6,7,4,63
1254,13,73,13,14,4,82
1255,34,27,3,4,0,62
1256,14,29,5,6,0,43
1257,9,0,0,1,0,9
1258,13,10,2,3,8,15
1260,16,0,0,1,2,14
1261,8,7,2,3,8,7
1262,6,14,1,2,8,12
1263,8,15,3,4,0,23
1264,5,27,4,5,8,23
1265,6,39,5,6,10,34
1266,6,126,8,9,1,132
1267,2,0,0,1,1,1
1268,14,0,0,1,5,10
1269,14,22,2,3,4,32
1270,6,0,0,1,2,4
1271,11,0,0,1,8,3
1272,15,0,0,1,4,12
1273,4,0,0,1,0,3
1274,13,0,0,1,4,9
1275,18,0,0,1,0,18
1276,8,0,0,1,2,6
1277,4,0,0,1,0,4
1278,10,0,0,1,4,5
1279,13,0,0,1,0,13
1280,14,62,6,7,18,57
1281,3,52,4,5,18,38
1282,23,80,9,10,3,100
1283,11,297,19,20,61,247
1284,5,0,0,1,2,3
1286,13,52,4,5,1,64
1287,10,0,0,1,0,10
1288,10,81,9,10,0,92
1289,15,47,6,7,1,61
1290,13,117,13,14,17,112
1291,12,83,7,8,20,75
1292,2,96,12,13,22,75
1293,11,55,4,5,0,66
1294,10,82,7,8,0,92
1295,3,0,0,1,1,2
1296,16,78,6,7,6,88
1297,20,0,0,1,0,20
1298,5,122,9,10,0,127
1299,2,85,9,10,8,79
1300,9,116,14,15,0,125
1301,1,45,5,6,11,35
1302,16,18,3,4,0,34
1303,12,141,10,11,19,133
1304,10,82,12,13,1,91
1305,16,29,4,5,12,33
1306,18,34,4,5,4,47
1307,9,0,0,1,0,9
1308,11,7,1,2,0,18
1309,5,59,7,8,0,64
1310,14,94,11,12,18,90
1311,11,30,4,5,15,27
1312,9,10,1,2,0,19
1313,2,79,6,7,0,81
1314,10,49,5,6,9,50
1315,25,22,6,7,4,44
1316,19,36,3,4,0,55
1317,13,0,0,1,4,10
1318,13,151,13,14,30,133
1319,24,56,6,7,18,62
1320,9,17,6,7,9,16
1321,1,41,4,5,0,43
1322,9,0,0,1,1,8
1323,16,51,7,8,25,42
1324,26,81,6,7,8,100
1325,1,7,1,2,4,4
1326,11,30,4,5,0,42
1327,18,0,0,1,6,11
1328,10,25,3,4,3,33
1329,6,8,1,2,3,11
1330,2,24,2,3,2,24
1331,9,115,14,15,41,83
1332,2,0,0,1,0,2
1333,14,0,0,1,0,14
1334,3,30,4,5,3,30
1335,8,90,11,12,0,98
1336,14,29,4,5,0,43
1337,9,0,0,1,2,6
1338,11,105,7,8,14,101
1339,4,0,0,1,0,4
1340,1,102,16,17,45,58
1341,2,42,5,6,5,39
1342,9,51,7,8,12,47
1343,3,16,2,3,10,8
1344,5,0,0,1,0,5
1345,7,62,6,7,23,47
1347,8,0,0,1,1,8
1348,17,43,3,4,13,47
1349,23,0,0,1,1,22
1350,13,0,0,1,5,8
1351,17,16,4,5,0,33
1352,5,0,0,1,0,5
1353,14,13,2,3,7,20
1354,12,0,0,1,5,7
1355,8,71,10,11,8,71
1356,13,38,5,6,0,51
1357,8,0,0,1,1,8
1358,3,8,2,3,4,8
1359,12,18,2,3,0,31
1360,8,75,5,6,21,61
1361,2,91,9,10,0,92
1362,10,24,4,5,8,27
1363,32,0,0,1,0,32
1364,9,0,0,1,0,9
1365,8,76,6,7,0,84
1366,11,0,0,1,6,4
1367,15,0,0,1,0,15
1368,1,15,5,6,10,6
1369,30,0,0,1,5,25
1371,16,0,0,1,3,13
1372,3,0,0,1,1,2
1373,10,0,0,1,0,10
1374,18,0,0,1,0,18
1375,19,0,0,1,0,19
1376,12,0,0,1,1,11
1377,18,0,0,1,9,9
1378,6,0,0,1,1,4
1379,5,0,0,1,2,3
1380,25,169,9,10,84,109
1381,12,95,12,13,0,107
1382,14,14,3,4,0,29
1383,6,0,0,1,0,6
1384,4,15,5,6,0,19
1385,9,81,10,11,10,81
1386,4,106,6,7,41,69
1387,23,0,0,1,5,18
1388,3,26,3,4,0,29
1389,3,48,11,12,23,28
1390,7,61,6,7,0,68
1391,2,9,3,4,2,9
1392,14,12,1,2,0,26
1393,13,108,14,15,0,120
1394,17,42,7,8,0,60
1395,16,123,9,10,6,132
1397,6,0,0,1,1,5
1398,8,36,4,5,4,40
1399,12,89,8,9,22,79
1400,9,0,0,1,1,8
1401,15,0,0,1,7,8
1402,5,15,1,2,2,18
1403,14,116,7,8,0,130
1404,7,17,4,5,4,20
1405,21,0,0,1,0,21
1406,1,53,7,8,15,40
1407,7,0,0,1,0,7
1408,14,0,0,1,3,11
1409,5,15,2,3,0,20
1410,12,40,10,11,11,40
1411,2,0,0,1,0,2
1412,7,46,4,5,11,42
1413,10,80,5,6,2,88
1414,13,10,4,5,6,17
1415,20,57,6,7,30,47
1416,10,37,8,9,13,34
1417,10,0,0,1,2,8
1418,6,0,0,1,6,0
1419,9,191,13,14,14,185
1420,4,6,1,2,3,7
1421,12,85,9,10,0,97
1422,7,54,4,5,0,61
1423,5,60,6,7,8,58
1424,9,78,6,7,0,87
1425,13,0,0,1,0,13
1426,6,33,4,5,0,39
1427,9,0,0,1,0,9
1428,16,243,16,17,55,203
1429,2,52,8,9,13,41
1430,7,73,8,9,0,80
1431,11,50,8,9,47,14
1432,7,54,7,8,20,41
1433,9,19,2,3,7,21
1434,4,26,2,3,0,30
1435,11,9,1,2,0,21
1436,11,198,17,18,1,208
1437,10,0,0,1,0,10
1438,9,42,3,4,13,39
1439,11,135,6,7,2,144
1440,2,56,6,7,0,58
1441,9,86,9,10,6,89
1442,5,14,2,3,5,14
1443,2,0,0,1,0,1
1444,2,48,10,11,0,49
1445,7,99,8,9,43,62
1446,10,109,8,9,0,118
1447,2,0,0,1,0,2
1448,15,97,10,11,0,112
1449,15,39,10,11,3,52
1450,10,60,6,7,0,70
1451,11,140,10,11,45,106
1452,9,43,6,7,13,39
1453,13,80,10,11,0,92
1454,4,0,0,1,0,4
1455,10,0,0,1,0,10
1456,9,3,1,2,6,5
1458,9,32,2,3,1,41
1459,5,73,8,9,0,78
1460,7,37,2,3,10,34
1461,19,50,8,9,0,69
1462,11,0,0,1,2,9
1463,7,92,8,9,7,92
1464,8,31,3,4,21,18
1465,10,24,2,3,18,16
1466,9,87,12,13,0,97
1467,7,0,0,1,2,5
1468,27,26,3,4,7,45
1469,12,179,10,11,10,180
1470,10,0,0,1,4,7
1471,5,0,0,1,0,4
1472,16,0,0,1,5,11
1473,7,0,0,1,0,7
1474,13,0,0,1,3,11
1475,10,0,0,1,0,10
1476,6,0,0,1,1,5
1477,3,0,0,1,0,3
1478,4,0,0,1,0,4
1479,10,0,0,1,1,9
1480,15,0,0,1,7,9
1482,13,41,4,5,10,44
1483,6,12,1,2,10,9
1484,31,28,3,4,11,48
1485,7,13,4,5,0,20
1486,8,35,5,6,8,35
1487,11,0,0,1,1,10
1488,4,71,7,8,0,75
1489,5,42,4,5,0,47
1490,5,37,4,5,23,19
1491,2,58,5,6,13,48
1492,2,0,0,1,0,2
1493,9,62,9,10,0,72
1494,10,36,4,5,0,46
1495,3,13,2,3,3,13
1496,10,36,5,6,11,34
1497,14,0,0,1,2,12
1498,10,75,6,7,16,68
1499,27,0,0,1,8,19
1500,10,55,7,8,20,45
1501,3,104,12,13,39,67
1502,16,10,2,3,0,26
1503,9,0,0,1,0,9
1504,10,5,1,2,1,14
1505,5,72,9,10,29,47
1506,9,19,2,3,11,18
1508,12,54,6,7,0,65
1509,8,41,7,8,0,50
1510,16,32,2,3,4,44
1511,16,44,5,6,6,54
1512,5,21,2,3,0,26
1513,3,56,8,9,12,46
1514,5,0,0,1,1,4
1515,1,0,0,1,0,1
1516,20,38,5,6,17,41
1517,12,0,0,1,0,12
1518,11,163,10,11,36,138
1519,10,37,3,4,0,48
1520,4,79,16,17,5,77
1521,19,64,4,5,0,83
1522,12,97,6,7,39,70
1523,1,0,0,1,0,1
1524,6,11,1,2,0,17
1525,8,157,10,11,24,140
1526,11,29,5,6,43,-3
1527,2,0,0,1,1,0
1528,5,0,0,1,1,4
1529,3,11,4,5,3,12
1530,16,20,6,7,2,34
1531,12,61,7,8,11,61
1532,8,65,12,13,0,73
1533,7,35,6,7,3,39
1534,5,7,2,3,5,7
1535,8,7,1,2,2,13
1536,15,211,19,20,0,226
1537,4,0,0,1,0,4
1538,10,0,0,1,3,7
1539,12,61,5,6,15,58
1540,3,134,10,11,23,114
1541,9,0,0,1,1,8
1542,2,143,9,10,0,145
1543,4,94,7,8,0,98
1544,10,79,5,6,6,84
1545,10,300,14,15,2,309
1546,15,0,0,1,3,13
1547,2,0,0,1,0,2
1548,16,96,6,7,0,111
1549,17,0,0,1,0,17
1550,10,17,3,4,0,27
1551,18,55,6,7,29,43
1552,7,0,0,1,0,7
1553,14,23,1,2,1,36
1554,12,42,7,8,11,43
1555,4,0,0,1,0,4
1556,1,20,2,3,5,17
1557,11,0,0,1,4,8
1558,1,40,8,9,10,32
1559,15,36,3,4,24,28
1560,11,0,0,1,0,11
1561,17,0,0,1,0,17
1562,13,73,4,5,54,32
1563,12,86,10,11,10,89
1564,8,6,4,5,2,11
1565,9,36,3,4,9,36
1566,9,80,9,10,6,83
1567,13,0,0,1,3,10
1569,22,22,7,8,3,41
1570,15,0,0,1,4,11
1571,1,0,0,1,0,1
1572,2,0,0,1,1,1
1573,13,0,0,1,4,9
1574,6,0,0,1,0,6
1575,7,0,0,1,0,7
1576,16,0,0,1,6,10
1577,3,0,0,1,0,3
1578,13,0,0,1,4,9
1579,6,0,0,1,1,5
1580,18,0,0,1,3,15
1581,12,23,3,4,12,23
1582,8,0,0,1,0,8
1583,19,0,0,1,3,16
1584,2,10,4,5,4,7
1585,8,51,8,9,35,24
1586,11,0,0,1,0,11
1587,13,0,0,1,6,7
1588,4,34,4,5,3,35
1589,9,14,1,2,7,16
1590,4,50,4,5,31,23
1591,12,47,7,8,0,59
1593,9,29,7,8,0,38
1594,5,91,10,11,5,91
1595,11,0,0,1,0,11
1596,14,53,4,5,4,62
1597,7,0,0,1,0,7
1598,12,132,12,13,41,104
1599,9,94,7,8,0,103
1600,11,0,0,1,4,7
1601,12,34,6,7,0,45
1602,16,62,9,10,58,19
1603,13,94,6,7,0,106
1604,19,41,3,4,14,46
1605,9,94,7,8,0,103
1606,4,0,0,1,0,4
1607,9,0,0,1,0,9
1608,15,13,2,3,4,23
1609,4,9,2,3,0,13
1610,15,86,11,12,0,101
1611,22,31,3,4,17,36
1612,10,82,6,7,0,92
1613,14,48,6,7,18,44
1614,2,0,0,1,0,2
1615,8,34,3,4,11,31
1616,22,98,7,8,0,119
1617,2,0,0,1,0,2
1619,3,58,5,6,1,60
1620,2,73,9,10,29,46
1621,11,62,6,7,11,63
1622,9,10,1,2,0,19
1623,2,0,0,1,0,2
1624,11,52,6,7,11,51
1625,6,55,5,6,0,61
1626,2,113,12,13,0,115
1627,1,0,0,1,0,1
1628,4,33,5,6,16,21
1629,10,0,0,1,5,5
1630,13,64,6,7,13,64
1631,17,4,1,2,10,10
1632,14,9,1,2,0,23
1633,7,107,10,11,21,93
1634,17,28,3,4,30,15
1635,16,14,1,2,0,30
1636,17,46,3,4,24,38
1637,2,0,0,1,1,0
1638,5,19,4,5,1,23
1639,22,0,0,1,0,22
1640,18,54,4,5,33,38
1641,4,20,2,3,1,23
1642,2,49,4,5,0,50
1643,13,91,12,13,0,105
1644,8,32,4,5,9,31
1645,19,45,9,10,34,30
1646,3,0,0,1,1,2
1647,14,0,0,1,3,11
1648,18,116,14,15,17,117
1649,5,69,6,7,16,58
1650,10,20,4,5,10,20
1651,19,0,7,8,0,19
1652,5,0,0,1,0,5
1653,9,38,9,10,2,45
1654,16,26,3,4,1,40
1655,1,0,0,1,0,1
1656,20,36,4,5,0,56
1657,5,0,0,1,3,2
1658,4,44,6,7,0,49
1659,18,84,9,10,0,102
1660,19,43,7,8,1,62
1661,18,90,6,7,13,95
1662,8,47,7,8,0,55
1663,2,0,0,1,1,1
1664,14,98,7,8,7,104
1665,8,6,1,2,5,9
1666,16,0,0,1,1,16
1667,5,0,0,1,2,3
1668,3,24,6,7,5,22
1669,13,42,4,5,17,39
1670,2,0,0,1,1,1
1671,4,0,0,1,2,2
1672,2,0,0,1,0,2
1673,10,0,0,1,0,10
1674,14,0,0,1,0,14
1675,1,0,0,1,0,1
1676,2,0,0,1,2,1
1677,3,0,0,1,0,3
1678,14,0,0,1,3,11
1680,8,72,8,9,0,80
1681,16,0,0,1,0,16
1682,2,142,17,18,24,121
1683,5,21,5,6,0,26
1684,13,0,0,1,0,13
1685,18,20,6,7,0,37
1686,10,43,3,4,0,53
1687,11,0,0,1,1,10
1688,9,33,2,3,13,28
1689,9,43,7,8,4,48
1690,14,22,5,6,7,29
1691,15,67,11,12,17,65
1692,14,0,0,1,1,14
1693,2,0,0,1,0,2
1694,6,30,6,7,20,17
1695,5,37,9,10,0,42
1696,10,21,4,5,0,31
1697,2,0,0,1,1,1
1698,6,23,3,4,7,22
1699,2,32,6,7,0,34
1700,2,0,0,1,0,1
1701,7,0,0,1,5,1
1702,11,0,0,1,0,11
1704,5,0,0,1,1,4
1705,9,0,0,1,3,5
1706,20,0,0,1,11,9
1707,5,0,0,1,1,4
1708,11,0,0,1,1,10
1709,8,0,0,1,3,6
1710,25,0,0,1,0,25
1711,10,0,0,1,0,10
1712,16,0,0,1,0,16
1713,12,0,0,1,3,9
1714,5,0,0,1,0,5
1715,6,0,0,1,1,6
1716,2,0,0,1,0,1
1717,10,0,0,1,2,8
1718,6,0,0,1,2,4
1719,6,0,0,1,2,4
1720,6,0,0,1,0,6
1721,17,0,0,1,7,10
1722,18,0,0,1,7,11
1723,12,0,0,1,2,10
1724,12,0,0,1,4,8
1725,14,0,0,1,0,14
1726,8,0,0,1,0,8
1727,3,0,0,1,1,2
1728,7,0,0,1,2,5
1730,7,0,0,1,4,3
1731,7,0,0,1,0,7
1732,6,0,0,1,0,6
1733,7,0,0,1,0,7
1734,2,0,0,1,0,2
1735,2,0,0,1,0,2
1736,16,0,0,1,3,14
1737,11,0,0,1,2,9
1738,11,0,0,1,0,11
1739,10,0,0,1,0,10
1740,10,0,0,1,0,10
1741,14,0,0,1,0,14
1742,10,0,0,1,1,9
1743,5,0,0,1,1,5
1744,5,0,0,1,2,3
1745,8,0,0,1,0,8
1746,2,0,0,1,1,1
1747,5,0,0,1,0,5
1748,1,0,0,1,0,1
1749,2,0,0,1,0,2
1750,9,0,0,1,0,9
1751,13,0,0,1,0,13
1752,25,0,0,1,3,22
1753,5,0,0,1,1,4
1754,14,0,0,1,3,11
1755,13,0,0,1,2,11
1756,11,0,0,1,0,11
1757,4,0,0,1,3,1
1758,13,0,0,1,2,11
1759,9,0,0,1,0,9
1760,11,0,0,1,2,9
1761,7,0,0,1,3,4
1762,11,0,0,1,0,11
1763,7,0,0,1,1,6
1764,12,0,0,1,0,12
1765,13,0,0,1,2,11
1766,2,0,0,1,0,2
1767,14,0,0,1,9,5
1768,5,0,0,1,0,5
1769,17,0,0,1,0,17
1770,4,0,0,1,2,2
1771,9,0,0,1,6,3
1772,2,0,0,1,1,1
1773,2,0,0,1,0,2
1774,9,0,0,1,0,9
1775,6,0,0,1,5,1
1776,13,0,0,1,0,13
1777,5,0,0,1,1,5
1778,9,0,0,1,2,7
1779,1,0,0,1,1,0
1780,8,0,0,1,3,5
1781,12,0,0,1,0,12
1782,8,0,0,1,2,7
1783,15,0,0,1,5,10
1784,3,0,0,1,0,3
1785,12,0,0,1,0,12
1786,2,0,0,1,0,2
1787,10,0,0,1,0,10
1788,2,0,0,1,0,2
1789,8,0,0,1,0,8
1791,13,0,0,1,4,9
1792,25,0,0,1,4,21
1793,4,0,0,1,1,3
1794,14,0,0,1,0,14
1795,4,0,0,1,2,3
1796,3,0,0,1,0,3
1797,15,0,0,1,4,11
1798,8,0,0,1,1,7
1799,9,0,0,1,2,7
1800,12,31,4,5,0,43
1801,7,172,13,14,20,158
1802,16,35,2,3,41,10
1803,14,6,1,2,6,13
1804,25,217,12,13,6,236
1805,10,43,3,4,0,52
1806,2,62,3,4,2,62
1807,11,0,0,1,4,6
1808,13,44,4,5,0,57
1809,11,127,10,11,26,112
1810,8,18,4,5,0,26
1811,3,69,9,10,0,73
1812,9,36,4,5,26,19
1813,2,45,4,5,1,46
1815,13,0,0,1,1,12
1816,10,0,0,1,0,10
1817,4,0,0,1,0,4
1818,3,67,7,8,11,60
1819,2,133,10,11,2,133
1820,13,19,2,3,2,30
1821,31,52,3,4,0,84
1822,7,63,6,7,0,70
1823,13,22,2,3,15,19
1824,8,39,2,3,8,38
1825,7,39,5,6,16,30
1826,2,43,3,4,3,42
1827,2,0,0,1,1,1
1828,15,55,7,8,0,71
1829,13,23,2,3,7,28
1830,6,29,8,9,20,16
1831,19,45,3,4,21,43
1832,12,32,5,6,22,22
1833,5,57,4,5,6,56
1834,24,66,7,8,6,84
1835,2,37,4,5,0,39
1836,12,152,12,13,31,133
1837,1,0,0,1,0,1
1838,2,0,0,1,1,1
1839,12,31,3,4,9,33
1841,4,0,0,1,2,3
1842,12,0,0,1,4,8
1843,9,70,12,13,3,76
1844,10,40,3,4,26,24
1845,2,200,18,19,0,202
1846,2,26,4,5,0,28
1847,1,0,0,1,1,1
1848,9,7,1,2,5,10
1849,12,64,10,11,26,50
1850,8,13,7,8,5,15
1851,4,21,7,8,0,25
1852,8,19,2,3,0,27
1853,11,0,0,1,0,11
1854,2,117,12,13,27,91
1855,7,73,4,5,10,70
1856,2,21,3,4,4,19
1857,11,0,0,1,3,9
1858,15,28,2,3,0,44
1859,7,75,9,10,8,74
1860,13,199,12,13,43,169
1861,10,56,3,4,16,50
1862,8,121,7,8,0,129
1863,6,20,6,7,2,24
1864,12,95,8,9,0,108
1865,3,160,10,11,33,130
1866,5,48,5,6,3,50
1867,12,0,0,1,0,12
1868,31,8,1,2,3,36
1869,15,92,8,9,47,60
1870,20,0,0,1,0,20
1871,15,0,0,1,0,15
1872,1,0,0,1,0,1
1873,10,0,0,1,5,4
1874,11,0,0,1,0,11
1875,9,0,0,1,2,7
1876,12,0,0,1,2,10
1877,20,0,0,1,7,13
1878,12,0,0,1,0,12
1879,7,0,0,1,4,4
1880,9,55,6,7,16,48
1881,11,17,2,3,15,13
1882,3,50,4,5,0,53
1883,5,32,5,6,16,22
1884,10,55,9,10,0,65
1885,15,8,1,2,1,22
1886,12,16,3,4,2,26
1887,11,0,0,1,4,6
1888,2,6,1,2,0,8
1889,6,68,8,9,0,74
1890,6,27,2,3,0,33
1891,24,4,1,2,3,25
1892,14,47,3,4,10,50
1893,13,9,1,2,3,19
1894,1,15,3,4,5,11
1895,23,0,0,1,0,23
1896,16,9,4,5,11,14
1897,3,0,0,1,0,3
1898,6,27,4,5,9,24
1899,12,18,4,5,0,30
1900,17,45,4,5,7,55
1902,14,36,4,5,2,48
1903,5,14,2,3,7,12
1904,14,0,0,1,0,14
1905,10,117,10,11,52,75
1906,10,18,3,4,5,22
1907,20,0,0,1,0,20
1908,12,0,0,1,0,12
1909,15,48,4,5,41,22
1910,2,34,2,3,0,36
1911,7,42,4,5,0,49
1912,10,28,4,5,12,26
1913,16,58,4,5,8,66
1914,3,21,2,3,0,24
1915,4,83,8,9,2,85
1916,34,0,0,1,3,31
1917,15,0,0,1,0,15
1918,4,125,12,13,27,101
1919,13,8,1,2,13,7
1920,2,59,9,10,2,58
1921,13,23,1,2,0,36
1922,3,33,5,6,35,1
1923,6,83,11,12,12,78
1924,5,0,0,1,1,3
1926,13,0,0,1,0,13
1927,1,0,0,1,1,1
1928,6,99,8,9,18,88
1929,6,230,14,15,4,233
1930,5,33,4,5,10,28
1931,2,0,0,1,0,2
1932,14,28,3,4,10,31
1933,7,183,13,14,0,191
1934,19,0,0,1,7,11
1935,12,18,7,8,2,29
1936,20,83,11,12,0,102
1937,9,0,0,1,2,7
1938,2,28,9,10,4,26
1939,2,83,7,8,10,75
1940,12,216,16,17,34,193
1941,4,0,0,1,0,4
1942,2,14,6,7,0,16
1943,9,30,7,8,2,37
1944,12,142,10,11,29,125
1945,12,25,2,3,13,24
1946,3,45,3,4,0,49
1947,16,0,0,1,1,15
1948,10,45,6,7,0,55
1949,1,0,0,1,1,1
1950,5,42,6,7,20,27
1952,3,51,7,8,7,46
1953,4,124,13,14,1,126
1954,16,72,7,8,0,88
1955,10,11,1,2,3,18
1956,17,18,2,3,0,34
1957,6,0,0,1,2,3
1958,3,85,9,10,0,89
1959,5,33,3,4,1,38
1960,5,13,4,5,10,8
1961,8,0,0,1,1,7
1962,3,0,0,1,0,3
1963,18,31,5,6,9,40
1964,16,8,2,3,0,24
1965,5,54,9,10,0,59
1966,2,33,3,4,0,35
1967,7,0,0,1,2,6
1968,3,22,2,3,0,25
1969,2,62,6,7,7,58
1970,15,0,0,1,1,14
1971,15,0,0,1,0,14
1972,12,0,0,1,0,11
